ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,Unnamed: 21,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22
23.0,0.0,9.0,1:47.977,0.0,,38.093,0.0,35.310,0.0,34.574,0.0,115.1,22:00.501,16:31,0:38.093,0:35.310,0:34.574,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,10.0,1:47.731,0.0,,38.033,0.0,35.212,0.0,34.486,0.0,115.4,23:48.232,16:32,0:38.033,0:35.212,0:34.486,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,11.0,1:47.422,0.0,,37.907,0.0,35.148,0.0,34.367,0.0,115.7,25:35.654,16:34,0:37.907,0:35.148,0:34.367,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,12.0,1:47.941,0.0,,38.363,0.0,35.265,0.0,34.313,0.0,115.2,27:23.595,16:36,0:38.363,0:35.265,0:34.313,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,13.0,3:10.557,0.0,B,38.181,0.0,35.393,0.0,1:56.983,0.0,65.2,30:34.152,16:39,0:38.181,0:35.393,1:56.983,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,14.0,2:08.848,0.0,,59.229,0.0,35.221,0.0,34.398,0.0,96.5,32:43.000,16:41,0:59.229,0:35.221,0:34.398,,Nick Heidfeld,0:01:50.317,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,15.0,1:47.746,0.0,,37.958,0.0,35.339,0.0,34.449,0.0,115.4,34:30.746,16:43,0:37.958,0:35.339,0:34.449,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,16.0,1:47.415,0.0,,37.805,0.0,35.211,0.0,34.399,0.0,115.7,36:18.161,16:45,0:37.805,0:35.211,0:34.399,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,17.0,1:47.135,0.0,,37.793,0.0,35.072,0.0,34.270,0.0,116.0,38:05.296,16:47,0:37.793,0:35.072,0:34.270,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,18.0,1:46.845,0.0,,37.718,0.0,35.078,0.0,34.049,0.0,116.3,39:52.141,16:48,0:37.718,0:35.078,0:34.049,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,19.0,1:46.594,0.0,,37.572,0.0,34.988,0.0,34.034,0.0,116.6,41:38.735,16:50,0:37.572,0:34.988,0:34.034,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,20.0,1:46.880,0.0,,37.699,0.0,34.899,0.0,34.282,0.0,116.3,43:25.615,16:52,0:37.699,0:34.899,0:34.282,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,21.0,1:46.925,0.0,,37.627,0.0,35.042,0.0,34.256,0.0,116.3,45:12.540,16:54,0:37.627,0:35.042,0:34.256,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,22.0,1:46.742,0.0,,37.986,0.0,35.016,0.0,33.740,2.0,116.5,46:59.282,16:56,0:37.986,0:35.016,0:33.740,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,23.0,1:46.385,0.0,,37.549,0.0,34.792,0.0,34.044,0.0,116.8,48:45.667,16:57,0:37.549,0:34.792,0:34.044,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
23.0,0.0,24.0,1:46.214,2.0,,37.379,2.0,34.754,2.0,34.081,0.0,117.0,50:31.881,16:59,0:37.379,0:34.754,0:34.081,,Nick Heidfeld,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,1.0,1:57.708,0.0,,45.813,0.0,36.327,0.0,35.568,0.0,105.6,1:57.708,16:11,0:45.813,0:36.327,0:35.568,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,2.0,3:01.919,0.0,,47.472,0.0,1:15.179,0.0,59.268,0.0,68.3,4:59.627,16:14,0:47.472,1:15.179,0:59.268,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,3.0,4:35.276,0.0,,1:33.098,0.0,1:39.387,0.0,1:22.791,0.0,45.2,9:34.903,16:18,1:33.098,1:39.387,1:22.791,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,4.0,3:24.043,0.0,,1:26.494,0.0,1:05.797,0.0,51.752,0.0,60.9,12:58.946,16:22,1:26.494,1:05.797,0:51.752,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,5.0,1:51.649,0.0,,39.708,0.0,36.309,0.0,35.632,0.0,111.3,14:50.595,16:23,0:39.708,0:36.309,0:35.632,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,6.0,1:48.744,0.0,,38.420,0.0,35.562,0.0,34.762,0.0,114.3,16:39.339,16:25,0:38.420,0:35.562,0:34.762,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,7.0,1:47.387,0.0,,37.676,0.0,35.017,0.0,34.694,0.0,115.8,18:26.726,16:27,0:37.676,0:35.017,0:34.694,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,8.0,1:47.285,0.0,,37.773,0.0,34.960,0.0,34.552,0.0,115.9,20:14.011,16:29,0:37.773,0:34.960,0:34.552,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,9.0,1:47.638,0.0,,37.813,0.0,35.203,0.0,34.622,0.0,115.5,22:01.649,16:31,0:37.813,0:35.203,0:34.622,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,10.0,1:47.763,0.0,,38.088,0.0,34.946,0.0,34.729,0.0,115.4,23:49.412,16:32,0:38.088,0:34.946,0:34.729,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,11.0,1:47.513,0.0,,37.929,0.0,34.995,0.0,34.589,0.0,115.6,25:36.925,16:34,0:37.929,0:34.995,0:34.589,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,12.0,1:47.393,0.0,,38.110,0.0,34.890,0.0,34.393,0.0,115.8,27:24.318,16:36,0:38.110,0:34.890,0:34.393,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,13.0,3:13.373,0.0,B,38.072,0.0,35.233,0.0,2:00.068,0.0,64.3,30:37.691,16:39,0:38.072,0:35.233,2:00.068,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,14.0,2:06.952,0.0,,57.244,0.0,35.221,0.0,34.487,0.0,97.9,32:44.643,16:41,0:57.244,0:35.221,0:34.487,,Franck Montagny,0:01:51.589,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,15.0,1:48.280,0.0,,38.260,0.0,35.266,0.0,34.754,0.0,114.8,34:32.923,16:43,0:38.260,0:35.266,0:34.754,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,16.0,1:46.753,0.0,,37.558,2.0,34.869,0.0,34.326,0.0,116.4,36:19.676,16:45,0:37.558,0:34.869,0:34.326,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,17.0,1:47.114,0.0,,37.768,0.0,34.920,0.0,34.426,0.0,116.1,38:06.790,16:47,0:37.768,0:34.920,0:34.426,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,18.0,1:46.847,0.0,,37.569,0.0,34.856,0.0,34.422,0.0,116.3,39:53.637,16:48,0:37.569,0:34.856,0:34.422,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,19.0,1:47.154,0.0,,37.895,0.0,34.939,0.0,34.320,0.0,116.0,41:40.791,16:50,0:37.895,0:34.939,0:34.320,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,20.0,1:46.884,0.0,,37.728,0.0,34.890,0.0,34.266,2.0,116.3,43:27.675,16:52,0:37.728,0:34.890,0:34.266,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,21.0,1:46.904,0.0,,37.581,0.0,35.020,0.0,34.303,0.0,116.3,45:14.579,16:54,0:37.581,0:35.020,0:34.303,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,22.0,1:47.497,0.0,,38.334,0.0,34.877,0.0,34.286,0.0,115.6,47:02.076,16:56,0:38.334,0:34.877,0:34.286,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,23.0,1:47.065,0.0,,37.666,0.0,34.996,0.0,34.403,0.0,116.1,48:49.141,16:57,0:37.666,0:34.996,0:34.403,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,24.0,1:46.640,2.0,,37.706,0.0,34.622,2.0,34.312,0.0,116.6,50:35.781,16:59,0:37.706,0:34.622,0:34.312,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
27.0,0.0,25.0,1:50.499,0.0,,39.019,0.0,36.034,0.0,35.446,0.0,112.5,52:26.280,17:01,0:39.019,0:36.034,0:35.446,,Franck Montagny,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,1.0,1:58.556,0.0,,46.956,0.0,36.343,0.0,35.257,0.0,104.9,1:58.556,16:11,0:46.956,0:36.343,0:35.257,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,2.0,3:04.889,0.0,,51.731,0.0,1:14.825,0.0,58.333,0.0,67.2,5:03.445,16:14,0:51.731,1:14.825,0:58.333,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,3.0,4:33.093,0.0,,1:31.565,0.0,1:41.269,0.0,1:20.259,0.0,45.5,9:36.538,16:18,1:31.565,1:41.269,1:20.259,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,4.0,3:23.834,0.0,,1:28.765,0.0,1:04.504,0.0,50.565,0.0,61.0,13:00.372,16:22,1:28.765,1:04.504,0:50.565,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,5.0,1:51.906,0.0,,39.276,0.0,36.333,0.0,36.297,0.0,111.1,14:52.278,16:23,0:39.276,0:36.333,0:36.297,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,6.0,1:50.004,0.0,,38.578,0.0,36.449,0.0,34.977,0.0,113.0,16:42.282,16:25,0:38.578,0:36.449,0:34.977,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,7.0,1:49.157,0.0,,38.182,0.0,35.966,0.0,35.009,0.0,113.9,18:31.439,16:27,0:38.182,0:35.966,0:35.009,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,8.0,1:48.870,0.0,,38.333,0.0,35.871,0.0,34.666,0.0,114.2,20:20.309,16:29,0:38.333,0:35.871,0:34.666,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,9.0,1:48.241,0.0,,37.986,0.0,35.573,0.0,34.682,0.0,114.8,22:08.550,16:31,0:37.986,0:35.573,0:34.682,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,10.0,1:48.080,0.0,,37.872,0.0,35.420,0.0,34.788,0.0,115.0,23:56.630,16:33,0:37.872,0:35.420,0:34.788,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,11.0,1:47.960,0.0,,38.205,0.0,35.088,0.0,34.667,0.0,115.1,25:44.590,16:34,0:38.205,0:35.088,0:34.667,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,12.0,1:48.105,0.0,,38.225,0.0,35.344,0.0,34.536,0.0,115.0,27:32.695,16:36,0:38.225,0:35.344,0:34.536,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,13.0,1:47.950,0.0,,38.047,0.0,35.158,0.0,34.745,0.0,115.2,29:20.645,16:38,0:38.047,0:35.158,0:34.745,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,14.0,3:15.751,0.0,B,37.805,0.0,35.239,0.0,2:02.707,0.0,63.5,32:36.396,16:41,0:37.805,0:35.239,2:02.707,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,15.0,2:07.091,0.0,,57.328,0.0,35.213,0.0,34.550,0.0,97.8,34:43.487,16:43,0:57.328,0:35.213,0:34.550,,Charles Pic,0:01:53.582,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,16.0,1:47.687,0.0,,37.782,0.0,35.476,0.0,34.429,0.0,115.4,36:31.174,16:45,0:37.782,0:35.476,0:34.429,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,17.0,1:47.249,0.0,,37.635,0.0,35.199,0.0,34.415,0.0,115.9,38:18.423,16:47,0:37.635,0:35.199,0:34.415,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,18.0,1:46.938,0.0,,37.578,0.0,35.015,0.0,34.345,0.0,116.2,40:05.361,16:49,0:37.578,0:35.015,0:34.345,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,19.0,1:46.934,0.0,,37.573,0.0,34.999,0.0,34.362,0.0,116.2,41:52.295,16:50,0:37.573,0:34.999,0:34.362,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,20.0,1:47.511,0.0,,38.119,0.0,35.016,0.0,34.376,0.0,115.6,43:39.806,16:52,0:38.119,0:35.016,0:34.376,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,21.0,1:47.390,0.0,,37.884,0.0,34.983,0.0,34.523,0.0,115.8,45:27.196,16:54,0:37.884,0:34.983,0:34.523,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,22.0,1:46.810,0.0,,37.489,0.0,34.918,2.0,34.403,0.0,116.4,47:14.006,16:56,0:37.489,0:34.918,0:34.403,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,23.0,1:46.730,2.0,,37.389,2.0,35.164,0.0,34.177,2.0,116.5,49:00.736,16:58,0:37.389,0:35.164,0:34.177,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,24.0,1:48.313,0.0,,37.660,0.0,35.769,0.0,34.884,0.0,114.8,50:49.049,16:59,0:37.660,0:35.769,0:34.884,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
28.0,0.0,25.0,1:53.665,0.0,,38.624,0.0,36.398,0.0,38.643,0.0,109.4,52:42.714,17:01,0:38.624,0:36.398,0:38.643,,Charles Pic,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,1.0,1:57.305,0.0,,45.210,0.0,36.456,0.0,35.639,0.0,106.0,1:57.305,16:11,0:45.210,0:36.456,0:35.639,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,2.0,3:00.995,0.0,,44.917,0.0,1:13.318,0.0,1:02.760,0.0,68.7,4:58.300,16:14,0:44.917,1:13.318,1:02.760,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,3.0,4:35.425,0.0,,1:33.410,0.0,1:38.416,0.0,1:23.599,0.0,45.1,9:33.725,16:18,1:33.410,1:38.416,1:23.599,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,4.0,3:24.651,0.0,,1:23.363,0.0,1:07.085,0.0,54.203,0.0,60.7,12:58.376,16:22,1:23.363,1:07.085,0:54.203,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,5.0,1:53.383,0.0,,40.004,0.0,36.266,0.0,37.113,0.0,109.6,14:51.759,16:23,0:40.004,0:36.266,0:37.113,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,6.0,1:49.075,0.0,,38.373,0.0,35.817,0.0,34.885,0.0,114.0,16:40.834,16:25,0:38.373,0:35.817,0:34.885,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,7.0,1:47.914,2.0,,38.081,0.0,35.095,2.0,34.738,0.0,115.2,18:28.748,16:27,0:38.081,0:35.095,0:34.738,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,8.0,1:48.034,0.0,,38.066,2.0,35.418,0.0,34.550,2.0,115.1,20:16.782,16:29,0:38.066,0:35.418,0:34.550,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,9.0,1:48.004,0.0,,38.126,0.0,35.268,0.0,34.610,0.0,115.1,22:04.786,16:31,0:38.126,0:35.268,0:34.610,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,10.0,1:48.127,0.0,,38.155,0.0,35.173,0.0,34.799,0.0,115.0,23:52.913,16:32,0:38.155,0:35.173,0:34.799,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,11.0,1:49.258,0.0,,38.317,0.0,35.934,0.0,35.007,0.0,113.8,25:42.171,16:34,0:38.317,0:35.934,0:35.007,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,12.0,3:27.869,0.0,B,39.297,0.0,35.720,0.0,2:12.852,0.0,59.8,29:10.040,16:38,0:39.297,0:35.720,2:12.852,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,13.0,2:07.524,0.0,,56.986,0.0,35.783,0.0,34.755,0.0,97.5,31:17.564,16:40,0:56.986,0:35.783,0:34.755,,Jaime Alguersuari,0:02:03.717,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,14.0,1:48.394,0.0,,38.325,0.0,35.248,0.0,34.821,0.0,114.7,33:05.958,16:42,0:38.325,0:35.248,0:34.821,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,15.0,1:48.488,0.0,,38.295,0.0,35.512,0.0,34.681,0.0,114.6,34:54.446,16:43,0:38.295,0:35.512,0:34.681,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,16.0,1:48.941,0.0,,38.547,0.0,35.563,0.0,34.831,0.0,114.1,36:43.387,16:45,0:38.547,0:35.563,0:34.831,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,17.0,1:49.155,0.0,,38.721,0.0,35.604,0.0,34.830,0.0,113.9,38:32.542,16:47,0:38.721,0:35.604,0:34.830,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,18.0,1:49.544,0.0,,38.630,0.0,35.678,0.0,35.236,0.0,113.5,40:22.086,16:49,0:38.630,0:35.678,0:35.236,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,19.0,1:49.935,0.0,,38.927,0.0,35.863,0.0,35.145,0.0,113.1,42:12.021,16:51,0:38.927,0:35.863,0:35.145,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,20.0,1:50.694,0.0,,38.843,0.0,36.166,0.0,35.685,0.0,112.3,44:02.715,16:53,0:38.843,0:36.166,0:35.685,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,21.0,1:51.446,0.0,,39.211,0.0,36.585,0.0,35.650,0.0,111.5,45:54.161,16:54,0:39.211,0:36.585,0:35.650,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,22.0,1:52.011,0.0,,39.862,0.0,36.491,0.0,35.658,0.0,111.0,47:46.172,16:56,0:39.862,0:36.491,0:35.658,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,23.0,1:52.164,0.0,,39.312,0.0,36.887,0.0,35.965,0.0,110.8,49:38.336,16:58,0:39.312,0:36.887,0:35.965,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
3.0,0.0,24.0,1:52.888,0.0,,39.516,0.0,36.934,0.0,36.438,0.0,110.1,51:31.224,17:00,0:39.516,0:36.934,0:36.438,,Jaime Alguersuari,,,,,,,./Total_Lap_Num/Test\Bejing\Race\Analysis_Race.CSV,,,,,,,,,,,,,,,,,,,,,
